7.009866e+00,1.951576e+01
7.002467e+00,1.947546e+01
7,1.943366e+01
7.002467e+00,1.939032e+01
7.009866e+00,1.934539e+01
7.022190e+00,1.929879e+01
7.039426e+00,1.925042e+01
7.061558e+00,1.920016e+01
7.088564e+00,1.914787e+01
7.120416e+00,1.909340e+01
7.157084e+00,1.903658e+01
7.198532e+00,1.897721e+01
7.244717e+00,1.891510e+01
7.295596e+00,1.885002e+01
7.351118e+00,1.878176e+01
7.411227e+00,1.871007e+01
7.475865e+00,1.863470e+01
7.544967e+00,1.855541e+01
7.618467e+00,1.847192e+01
7.696290e+00,1.838397e+01
7.778360e+00,1.829129e+01
7.864597e+00,1.819361e+01
7.954915e+00,1.809066e+01
8.049225e+00,1.798217e+01
8.147434e+00,1.786787e+01
8.249445e+00,1.774752e+01
8.355157e+00,1.762085e+01
8.464466e+00,1.748762e+01
8.577264e+00,1.734760e+01
8.693441e+00,1.720058e+01
8.812880e+00,1.704634e+01
8.935465e+00,1.688469e+01
9.061074e+00,1.671547e+01
9.189583e+00,1.653852e+01
9.320866e+00,1.635370e+01
9.454793e+00,1.616090e+01
9.591232e+00,1.596003e+01
9.730048e+00,1.575103e+01
9.871104e+00,1.553385e+01
1.001426e+01,1.530847e+01
1.015938e+01,1.507491e+01
1.030631e+01,1.483321e+01
1.045492e+01,1.458344e+01
1.060504e+01,1.432568e+01
1.075655e+01,1.406008e+01
1.090928e+01,1.378677e+01
1.106309e+01,1.350595e+01
1.121783e+01,1.321784e+01
1.137333e+01,1.292268e+01
1.152946e+01,1.262075e+01
1.168605e+01,1.231236e+01
1.184295e+01,1.199783e+01
1.200000e+01,1.167755e+01
1.215705e+01,1.135190e+01
1.231395e+01,1.102131e+01
1.247054e+01,1.068622e+01
1.262667e+01,1.034711e+01
1.278217e+01,1.000449e+01
1.293691e+01,9.658870e+00
1.309072e+01,9.310810e+00
1.324345e+01,8.960876e+00
1.339496e+01,8.609656e+00
1.354508e+01,8.257759e+00
1.369369e+01,7.905808e+00
1.384062e+01,7.554444e+00
1.398574e+01,7.204320e+00
1.412890e+01,6.856099e+00
1.426995e+01,6.510455e+00
1.440877e+01,6.168070e+00
1.454521e+01,5.829631e+00
1.467913e+01,5.495827e+00
1.481042e+01,5.167352e+00
1.493893e+01,4.844895e+00
1.506454e+01,4.529145e+00
1.518712e+01,4.220785e+00
1.530656e+01,3.920491e+00
1.542274e+01,3.628931e+00
1.553553e+01,3.346759e+00
1.564484e+01,3.074617e+00
1.575056e+01,2.813132e+00
1.585257e+01,2.562912e+00
1.595078e+01,2.324547e+00
1.604508e+01,2.098605e+00
1.613540e+01,1.885630e+00
1.622164e+01,1.686140e+00
1.630371e+01,1.500629e+00
1.638153e+01,1.329560e+00
1.645503e+01,1.173367e+00
1.652414e+01,1.032451e+00
1.658877e+01,9.071826e-01
1.664888e+01,7.978952e-01
1.670440e+01,7.048887e-01
1.675528e+01,6.284260e-01
1.680147e+01,5.687325e-01
1.684292e+01,5.259957e-01
1.687958e+01,5.003639e-01
1.691144e+01,4.919461e-01
1.693844e+01,5.008113e-01
1.696057e+01,5.269884e-01
1.697781e+01,5.704658e-01
1.699013e+01,6.311914e-01
1.699753e+01,7.090730e-01
17,8.039781e-01
1.699753e+01,9.157345e-01
1.699013e+01,1.044131e+00
1.697781e+01,1.188916e+00
1.696057e+01,1.349803e+00
1.693844e+01,1.526466e+00
1.691144e+01,1.718543e+00
1.687958e+01,1.925639e+00
1.684292e+01,2.147323e+00
1.680147e+01,2.383131e+00
1.675528e+01,2.632572e+00
1.670440e+01,2.895120e+00
1.664888e+01,3.170225e+00
1.658877e+01,3.457309e+00
1.652414e+01,3.755770e+00
1.645503e+01,4.064983e+00
1.638153e+01,4.384304e+00
1.630371e+01,4.713067e+00
1.622164e+01,5.050592e+00
1.613540e+01,5.396184e+00
1.604508e+01,5.749135e+00


